repair_id,bic_id_repair,user_id_repair,report_date,op_id_repair,STATION_id_repair,repair_date,repair_status
8000872,5000711,1000123,2020/12/06 21:07:05,3000024,4000065,2020-12-14 21:42:43,1
8000873,5000009,1000038,2021/01/23 01:48:25,3000040,4000093,,0
8000874,5000191,1000471,2021/02/19 15:40:01,3000010,4000027,2021-02-16 08:40:07,1
8000875,5000943,1000476,2021/01/07 03:29:24,3000043,4000007,2020-12-22 10:56:15,1
8000876,5000637,1000464,2020/12/05 11:41:32,3000018,4000064,2021-01-06 05:45:27,1
8000877,5000715,1000642,2020/12/04 23:49:34,3000048,4000091,2021-01-14 20:59:17,1
8000878,5000639,1000862,2021/01/30 08:10:55,3000032,4000074,2021-01-19 05:05:30,1
8000879,5000096,1000808,2020/12/15 09:18:24,3000011,4000009,2020-12-11 14:38:48,1
8000880,5000638,1000675,2020/12/28 02:16:45,3000014,4000048,2020-12-16 02:30:17,1
8000881,5000659,1000788,2020/12/26 06:36:18,3000028,4000098,2021-01-07 16:30:56,1
8000882,5000210,1000087,2021/01/27 07:15:26,3000015,4000037,2021-02-23 12:30:06,1
8000883,5000610,1000921,2021/01/14 05:17:20,3000009,4000002,2021-02-20 21:49:43,1
8000884,5000772,1000799,2021/02/18 00:54:13,3000005,4000078,2021-02-07 01:57:19,1
8000885,5000162,1000459,2021/01/18 23:49:30,3000022,4000062,2021-01-28 22:30:17,1
8000886,5000840,1000397,2020/12/12 07:18:47,3000044,4000026,2021-02-02 11:11:59,1
8000887,5000172,1000386,2021/02/03 01:26:08,3000003,4000083,2020-12-15 07:01:02,1
8000888,5000161,1000645,2020/12/20 19:11:35,3000039,4000086,2021-02-03 20:47:54,1
8000889,5000016,1000604,2021/02/10 18:55:50,3000014,4000099,,0
8000890,5000082,1000635,2020/12/10 21:01:47,3000013,4000059,2021-01-27 23:50:08,1
8000891,5000048,1000673,2021/01/29 02:25:59,3000001,4000028,2020-12-15 15:05:34,1
8000892,5000103,1000705,2021/02/12 16:14:34,3000037,4000058,2021-02-21 19:53:25,1
8000893,5000305,1000299,2021/02/05 05:18:43,3000040,4000041,2020-12-15 20:08:45,1
8000894,5000746,1000730,2020/12/28 17:44:12,3000040,4000093,2020-12-14 19:35:35,1
8000895,5000504,1000509,2020/12/14 16:02:12,3000038,4000053,2021-02-05 22:49:44,1
8000896,5000541,1000246,2020/12/16 05:24:39,3000035,4000013,2021-01-22 20:38:47,1
8000897,5000556,1000314,2021/01/28 05:26:08,3000035,4000013,2021-01-09 08:23:44,1
8000898,5000287,1000798,2021/01/04 17:07:32,3000039,4000043,2021-02-07 12:26:41,1
8000899,5000410,1000313,2021/01/30 19:38:46,3000037,4000092,2021-02-06 21:23:05,1
8000900,5000607,1000632,2020/12/07 16:47:49,3000032,4000074,2020-12-24 01:30:17,1
8000901,5000392,1000930,2020/12/25 15:44:57,3000032,4000074,2020-12-13 00:40:47,1
8000902,5000843,1000615,2020/12/03 21:41:59,3000032,4000075,2021-02-10 23:25:58,1
8000903,5000251,1000675,2021/01/21 14:07:36,3000021,4000066,2020-12-18 21:50:35,1
8000904,5000378,1000448,2020/12/13 22:06:14,3000024,4000073,2020-12-13 16:18:51,1
8000905,5000363,1000142,2020/12/14 22:07:11,3000014,4000023,2021-01-31 10:26:50,1
8000906,5000425,1000045,2020/12/19 07:45:15,3000029,4000025,2021-01-16 08:45:20,1
8000907,5000785,1000893,2021/01/03 07:41:40,3000025,4000081,2021-01-07 05:17:58,1
8000908,5000914,1000137,2021/02/14 05:00:07,3000008,4000051,2020-12-25 15:34:33,1
8000909,5000824,1000119,2020/12/24 10:24:03,3000014,4000048,2021-01-15 11:31:58,1
8000910,5000459,1000898,2021/01/30 13:30:16,3000043,4000007,2020-12-07 15:22:13,1
8000911,5000073,1000426,2021/01/13 02:11:56,3000029,4000015,2020-12-12 10:53:04,1
8000912,5000659,1000589,2021/02/12 19:46:56,3000028,4000098,2021-02-12 08:56:19,1
8000913,5000458,1000746,2020/12/19 09:57:57,3000026,4000097,2020-12-11 16:21:24,1
8000914,5000479,1000790,2021/01/19 09:01:06,3000039,4000043,2020-12-09 13:49:01,1
8000915,5000033,1000298,2021/02/06 20:52:49,3000014,4000048,,0
8000916,5000279,1000540,2020/12/19 02:26:47,3000029,4000025,2021-01-13 12:16:49,1
8000917,5000433,1000203,2020/12/18 19:43:20,3000010,4000027,2021-01-16 15:31:52,1
8000918,5000201,1000010,2020/12/01 00:35:31,3000029,4000005,2021-01-19 17:29:35,1
8000919,5000487,1000037,2021/02/06 16:32:18,3000036,4000001,2021-01-13 11:09:06,1
8000920,5000811,1000485,2021/01/30 04:40:13,3000039,4000089,2021-01-31 04:19:19,1
8000921,5000290,1000051,2020/12/24 06:49:14,3000032,4000047,2021-01-20 23:05:21,1
8000922,5000051,1000394,2020/12/16 06:37:39,3000001,4000028,2020-12-03 13:56:13,1
8000923,5000469,1000201,2020/12/24 09:01:49,3000015,4000037,2021-01-01 21:24:19,1
8000924,5000823,1000722,2021/02/11 07:41:14,3000009,4000030,2021-02-08 03:54:04,1
8000925,5000115,1000215,2021/01/25 22:23:19,3000014,4000023,2021-02-05 09:43:39,1
8000926,5000321,1000764,2021/01/09 08:15:38,3000024,4000073,2021-01-22 11:07:39,1
8000927,5000124,1000580,2021/01/30 19:39:36,3000006,4000031,2021-02-20 06:07:07,1
8000928,5000271,1000742,2021/01/12 03:15:29,3000038,4000067,2021-02-09 09:41:11,1
8000929,5000185,1000463,2021/01/22 00:54:55,3000039,4000043,2021-01-24 23:13:17,1
8000930,5000805,1000964,2020/12/12 04:16:18,3000026,4000006,2020-12-24 19:07:42,1
8000931,5000611,1000045,2021/01/08 05:06:41,3000035,4000070,2021-01-27 09:01:08,1
8000932,5000436,1000963,2021/01/18 05:12:01,3000021,4000035,2021-01-27 23:16:01,1
8000933,5000256,1000407,2021/01/24 01:25:06,3000039,4000086,2020-12-21 15:01:04,1
8000934,5000353,1000365,2020/12/01 14:30:21,3000031,4000072,2021-01-11 10:22:35,1
8000935,5000671,1000533,2021/02/11 10:55:13,3000013,4000059,2021-02-12 07:59:09,1
8000936,5000126,1000562,2021/01/11 15:36:11,3000021,4000035,2021-02-05 13:32:38,1
8000937,5000914,1000276,2021/01/01 00:26:57,3000008,4000051,2020-12-21 15:07:26,1
8000938,5000853,1000484,2021/02/15 12:34:42,3000029,4000025,2021-01-17 02:01:45,1
8000939,5000039,1000963,2021/01/25 01:13:58,3000016,4000057,2021-01-07 11:05:42,1
8000940,5000175,1000091,2021/02/15 03:32:08,3000048,4000095,2021-01-12 09:20:08,1
8000941,5000681,1000711,2021/02/14 19:24:45,3000025,4000081,2021-02-10 00:17:16,1
8000942,5000119,1000654,2021/01/09 12:58:13,3000032,4000075,2021-02-15 03:47:19,1
8000943,5000256,1000199,2020/12/14 09:59:58,3000039,4000086,2021-02-06 16:08:01,1
8000944,5000707,1000383,2020/12/15 03:40:50,3000032,4000047,2021-02-17 09:54:56,1
8000945,5000661,1000917,2021/02/07 10:55:21,3000029,4000015,2020-12-08 08:38:23,1
8000946,5000514,1000441,2021/01/21 01:55:39,3000014,4000099,2020-12-28 02:02:06,1
8000947,5000870,1000297,2021/01/16 08:00:50,3000021,4000066,2020-12-19 21:37:21,1
8000948,5000848,1000737,2021/02/07 12:42:26,3000046,4000020,2021-02-15 10:11:11,1
8000949,5000814,1000323,2021/02/04 02:07:17,3000015,4000037,2020-12-29 20:11:28,1
8000950,5000403,1000195,2021/01/31 13:10:46,3000039,4000089,2021-01-27 21:02:13,1
8000951,5000246,1000369,2021/01/12 02:11:46,3000044,4000010,2020-12-07 15:41:40,1
8000952,5000007,1000192,2021/01/26 21:49:09,3000039,4000043,,0
8000953,5000332,1000223,2020/12/01 12:39:09,3000031,4000072,2021-01-31 22:07:39,1
8000954,5000940,1000168,2021/01/21 11:16:59,3000032,4000075,2021-01-17 01:09:58,1
8000955,5000539,1000196,2021/01/23 22:45:07,3000040,4000003,2020-12-27 17:40:19,1
8000956,5000913,1000343,2020/12/20 09:12:39,3000027,4000011,2021-02-20 20:14:34,1
8000957,5000850,1000434,2021/01/03 12:40:28,3000028,4000004,2020-12-06 09:25:08,1
8000958,5000240,1000421,2021/01/09 07:58:57,3000015,4000037,2021-01-01 11:08:37,1
8000959,5000807,1000140,2021/01/06 04:10:27,3000021,4000035,2020-12-02 12:22:51,1
8000960,5000191,1000916,2020/12/06 04:35:42,3000010,4000027,2021-01-05 09:22:58,1
8000961,5000458,1000943,2021/02/09 07:28:18,3000026,4000097,2021-01-06 20:44:03,1
8000962,5000240,1000856,2021/01/03 22:29:55,3000015,4000037,2021-01-16 03:25:25,1
8000963,5000877,1000029,2021/02/01 08:09:18,3000040,4000024,2020-12-07 16:04:57,1
8000964,5000528,1000813,2020/12/12 06:28:03,3000010,4000042,2021-01-02 11:29:32,1
8000965,5000980,1000296,2021/01/09 03:09:09,3000039,4000089,2020-12-27 10:56:36,1
8000966,5000423,1000033,2021/02/08 03:36:05,3000020,4000016,2021-02-15 15:57:57,1
8000967,5000329,1000946,2021/02/01 20:08:11,3000018,4000064,2021-02-13 08:16:43,1
8000968,5000612,1000576,2021/01/10 08:51:30,3000039,4000086,2021-01-02 03:42:20,1
8000969,5000663,1000189,2020/12/12 01:29:08,3000025,4000081,2020-12-07 02:45:57,1
8000970,5000476,1000744,2020/12/20 19:37:18,3000039,4000043,2021-01-07 11:25:06,1
8000971,5000177,1000199,2020/12/31 21:43:20,3000021,4000035,2020-12-06 15:54:35,1
8000972,5000735,1000824,2021/01/17 00:16:25,3000025,4000088,2021-01-03 06:54:30,1
8000973,5000219,1000620,2021/01/11 16:37:59,3000026,4000097,2021-02-07 17:38:39,1
8000974,5000558,1000151,2020/12/06 16:01:06,3000026,4000097,2021-01-16 19:08:14,1
8000975,5000649,1000869,2020/12/25 04:06:14,3000027,4000011,2021-02-09 23:06:44,1
8000976,5000303,1000252,2021/02/11 08:02:10,3000037,4000094,2021-01-17 03:09:38,1
8000977,5000021,1000695,2020/12/19 16:53:25,3000003,4000000,2020-12-27 07:01:51,1
8000978,5000756,1000061,2021/01/26 06:33:04,3000035,4000070,2021-02-04 10:38:33,1
8000979,5000820,1000023,2020/12/08 06:15:49,3000029,4000080,2021-02-19 01:22:35,1
8000980,5000156,1000048,2020/12/06 11:43:02,3000039,4000086,2021-01-17 00:17:53,1
8000981,5000069,1000343,2020/12/01 08:06:15,3000017,4000096,2020-12-20 19:13:57,1
8000982,5000983,1000218,2021/02/04 03:34:05,3000036,4000001,2020-12-07 15:36:42,1
8000983,5000673,1000234,2021/01/06 23:02:27,3000046,4000082,2020-12-20 21:37:20,1
8000984,5000562,1000270,2021/01/31 08:59:00,3000005,4000021,2021-02-21 20:25:22,1
8000985,5000634,1000096,2021/02/11 14:20:49,3000025,4000049,2021-01-21 06:59:33,1
8000986,5000040,1000140,2020/12/08 20:52:33,3000008,4000038,2021-01-18 11:48:29,1
8000987,5000882,1000516,2020/12/08 15:50:39,3000024,4000065,2020-12-11 14:55:28,1
8000988,5000163,1000409,2021/01/08 07:47:46,3000044,4000040,2021-01-04 22:58:50,1
8000989,5000948,1000861,2021/02/05 13:08:15,3000039,4000086,2021-02-19 15:09:44,1
8000990,5000367,1000408,2021/01/30 15:05:40,3000028,4000004,2021-01-31 07:35:54,1
8000991,5000383,1000476,2021/01/10 19:06:11,3000025,4000012,2020-12-07 00:38:15,1
8000992,5000466,1000609,2021/01/21 15:53:46,3000039,4000043,2021-02-04 20:14:02,1
8000993,5000515,1000023,2021/02/19 10:10:45,3000025,4000049,2020-12-07 23:29:10,1
8000994,5000904,1000058,2020/12/19 14:26:27,3000008,4000051,2020-12-24 19:07:13,1
8000995,5000786,1000362,2021/01/05 00:27:56,3000036,4000001,2020-12-26 11:03:18,1
8000996,5000091,1000763,2021/01/13 20:18:08,3000035,4000013,2021-02-19 00:31:20,1
8000997,5000902,1000213,2020/12/03 16:55:45,3000026,4000097,2021-01-26 20:18:29,1
8000998,5000779,1000825,2020/12/11 19:55:59,3000029,4000005,2021-01-17 09:18:07,1
8000999,5000655,1000687,2021/02/18 21:44:29,3000021,4000035,2021-01-22 16:53:36,1
8001000,5000598,1000394,2021/02/17 19:42:49,3000029,4000029,2021-01-06 06:10:18,1
8001001,5000405,1000670,2021/01/29 08:28:55,3000005,4000021,2020-12-05 02:25:39,1
8001002,5000009,1000474,2020/12/01 14:19:34,3000040,4000093,2021-01-13 23:43:21,1
8001003,5000050,1000149,2021/01/12 04:48:16,3000040,4000093,2021-02-20 14:49:44,1
8001004,5000720,1000103,2021/02/05 08:29:58,3000029,4000025,2021-01-14 19:17:00,1
8001005,5000458,1000065,2020/12/10 16:12:37,3000026,4000097,2021-01-26 15:36:07,1
8001006,5000959,1000249,2021/01/10 21:02:04,3000048,4000095,2020-12-08 00:05:42,1
8001007,5000612,1000945,2021/02/02 19:31:21,3000039,4000086,2021-01-19 07:06:20,1
8001008,5000554,1000500,2020/12/29 00:37:20,3000015,4000032,2020-12-20 03:37:48,1
8001009,5000811,1000215,2021/01/22 23:31:24,3000039,4000089,2021-01-31 19:22:49,1
8001010,5000969,1000720,2020/12/02 07:21:47,3000000,4000090,2021-02-09 18:23:41,1
8001011,5000254,1000011,2021/01/10 11:14:00,3000002,4000056,2020-12-10 03:17:31,1
8001012,5000312,1000309,2020/12/17 12:35:00,3000039,4000089,2021-01-04 03:46:17,1
8001013,5000260,1000261,2020/12/12 01:47:40,3000029,4000029,2020-12-24 23:22:38,1
8001014,5000229,1000519,2021/02/16 04:36:16,3000029,4000015,2020-12-15 14:13:08,1
8001015,5000100,1000267,2020/12/16 04:06:58,3000040,4000093,2021-01-13 21:56:23,1
8001016,5000122,1000867,2021/01/04 00:01:37,3000041,4000008,2020-12-13 05:04:39,1
8001017,5000098,1000869,2020/12/28 18:04:07,3000010,4000071,2021-02-21 20:01:17,1
8001018,5000182,1000948,2020/12/20 05:47:55,3000013,4000059,2021-01-03 20:04:07,1
8001019,5000872,1000657,2021/01/24 02:56:48,3000025,4000049,2020-12-31 03:18:50,1
8001020,5000718,1000227,2020/12/09 00:56:12,3000009,4000002,2021-01-23 01:17:01,1
8001021,5000090,1000813,2020/12/24 22:54:00,3000015,4000032,2021-01-05 14:49:15,1
8001022,5000679,1000993,2021/01/16 03:18:57,3000029,4000015,2021-02-15 06:53:17,1
8001023,5000460,1000991,2021/01/26 03:44:04,3000008,4000038,2021-02-02 00:53:04,1
8001024,5000833,1000338,2021/01/05 00:55:50,3000000,4000034,2020-12-06 04:50:16,1
8001025,5000223,1000960,2021/02/05 12:21:47,3000040,4000041,2021-01-28 03:51:30,1
8001026,5000679,1000727,2021/01/04 09:32:32,3000029,4000015,2020-12-25 01:46:21,1
8001027,5000084,1000236,2021/01/07 19:53:00,3000040,4000003,2021-01-24 15:38:20,1
8001028,5000653,1000383,2021/02/19 15:44:10,3000000,4000033,2021-02-09 21:27:23,1
8001029,5000865,1000330,2021/02/17 04:19:27,3000040,4000024,2021-02-17 21:47:15,1
8001030,5000534,1000403,2021/01/25 12:22:38,3000005,4000021,2021-01-17 21:08:25,1
8001031,5000135,1000402,2021/01/20 15:01:37,3000028,4000004,2021-02-20 19:05:23,1
8001032,5000062,1000791,2021/01/10 02:24:51,3000036,4000050,2021-01-02 05:25:46,1
8001033,5000370,1000826,2020/12/13 12:45:54,3000039,4000077,2021-01-02 11:43:08,1
8001034,5000374,1000466,2021/01/20 18:52:37,3000036,4000050,2021-01-31 08:14:11,1
8001035,5000958,1000928,2021/01/05 16:12:47,3000017,4000096,2021-02-13 00:40:33,1
8001036,5000086,1000156,2020/12/29 05:34:59,3000044,4000044,2020-12-17 09:53:05,1
8001037,5000460,1000899,2020/12/08 11:19:32,3000008,4000038,2021-01-25 05:01:14,1
8001038,5000367,1000119,2020/12/16 09:29:21,3000028,4000004,2020-12-27 04:57:48,1
8001039,5000581,1000297,2021/01/13 14:55:00,3000044,4000040,2021-02-19 03:59:29,1
8001040,5000286,1000937,2020/12/30 03:08:30,3000008,4000087,2020-12-13 17:34:57,1
8001041,5000596,1000425,2021/01/07 17:26:17,3000029,4000005,2021-01-02 04:36:45,1
8001042,5000523,1000792,2020/12/10 07:26:54,3000038,4000053,2020-12-27 15:32:44,1
8001043,5000967,1000360,2020/12/04 13:39:30,3000010,4000027,2021-01-01 06:35:39,1
8001044,5000828,1000639,2021/01/13 21:06:34,3000032,4000014,2020-12-23 05:33:14,1
8001045,5000944,1000900,2020/12/20 15:06:11,3000044,4000010,2020-12-06 19:40:34,1
8001046,5000141,1000307,2021/01/25 07:43:06,3000029,4000005,2021-02-14 14:43:03,1
8001047,5000075,1000268,2021/01/20 18:39:16,3000037,4000058,2020-12-20 01:11:10,1
8001048,5000477,1000368,2021/02/07 08:54:04,3000009,4000002,2021-02-19 16:19:32,1
8001049,5000464,1000117,2020/12/09 11:11:50,3000016,4000017,2020-12-29 05:57:52,1
8001050,5000088,1000020,2021/01/15 00:53:47,3000000,4000033,2021-01-09 06:34:36,1
8001051,5000218,1000816,2020/12/11 18:33:53,3000035,4000013,2020-12-17 14:11:24,1
8001052,5000950,1000052,2021/02/09 08:59:42,3000032,4000075,2020-12-29 04:34:14,1
8001053,5000712,1000630,2020/12/17 04:13:43,3000006,4000076,2020-12-08 20:40:06,1
8001054,5000474,1000334,2021/01/28 05:16:45,3000015,4000022,2020-12-31 11:50:16,1
8001055,5000045,1000583,2020/12/02 03:50:51,3000005,4000018,2021-01-29 05:57:52,1
8001056,5000385,1000452,2020/12/14 07:42:08,3000009,4000030,2021-02-10 14:06:05,1
8001057,5000813,1000480,2021/02/12 14:21:02,3000040,4000024,2020-12-07 20:35:29,1
8001058,5000306,1000920,2021/01/30 17:07:25,3000015,4000037,2021-02-19 21:03:50,1
8001059,5000347,1000663,2021/02/13 05:46:55,3000032,4000047,2021-02-03 16:12:11,1
8001060,5000481,1000614,2020/12/12 21:26:43,3000021,4000066,2021-01-24 22:47:16,1
8001061,5000624,1000681,2021/02/16 00:10:02,3000022,4000062,2021-02-01 04:53:13,1
8001062,5000707,1000712,2021/01/29 04:13:11,3000032,4000047,2021-01-28 01:09:55,1
8001063,5000317,1000364,2021/01/22 08:20:12,3000044,4000040,2020-12-28 10:35:55,1
8001064,5000736,1000147,2021/02/12 23:18:05,3000016,4000057,2021-01-26 23:20:44,1
8001065,5000817,1000889,2020/12/19 19:19:03,3000026,4000036,2020-12-04 17:51:27,1
8001066,5000494,1000684,2020/12/02 22:02:18,3000018,4000064,2021-01-12 13:36:03,1
8001067,5000554,1000739,2020/12/09 06:00:05,3000015,4000032,2021-02-04 21:34:31,1
8001068,5000942,1000716,2021/01/09 10:18:33,3000035,4000070,2021-01-07 18:51:21,1
8001069,5000543,1000286,2020/12/28 00:42:16,3000009,4000002,2021-01-13 05:21:44,1
8001070,5000388,1000146,2021/01/18 03:18:08,3000029,4000005,2020-12-06 04:09:05,1
8001071,5000562,1000518,2021/02/02 03:53:33,3000044,4000010,2021-01-02 20:27:04,1
8001072,5000355,1000567,2021/01/22 10:07:07,3000043,4000007,2020-12-30 23:18:17,1
8001073,5000094,1000354,2020/12/22 02:50:03,3000010,4000042,2021-01-02 22:35:42,1
8001074,5000027,1000413,2020/12/04 19:59:21,3000018,4000064,2020-12-04 10:42:24,1
8001075,5000631,1000600,2021/01/31 11:00:43,3000029,4000005,2021-02-03 16:27:31,1
8001076,5000393,1000587,2021/01/10 06:27:01,3000040,4000024,2021-02-14 10:42:18,1
8001077,5000819,1000813,2021/01/04 23:13:44,3000038,4000067,2021-02-05 06:10:33,1
8001078,5000940,1000092,2021/01/13 07:32:58,3000032,4000075,2021-02-11 19:34:31,1
8001079,5000240,1000553,2021/02/17 19:15:10,3000015,4000037,2020-12-29 18:47:02,1
8001080,5000197,1000749,2021/01/08 16:48:37,3000038,4000067,2020-12-22 00:42:39,1
8001081,5000891,1000090,2020/12/09 06:52:12,3000032,4000047,2021-02-06 00:09:22,1
8001082,5000710,1000643,2021/01/22 17:12:48,3000032,4000014,2020-12-20 21:33:30,1
8001083,5000142,1000596,2021/02/14 05:47:10,3000021,4000066,2021-01-27 15:35:24,1
8001084,5000301,1000330,2021/02/04 09:17:24,3000044,4000040,2021-01-19 13:00:54,1
8001085,5000661,1000216,2020/12/09 05:42:09,3000029,4000015,2021-01-08 06:46:32,1
8001086,5000735,1000808,2020/12/06 15:56:09,3000025,4000088,2021-01-11 00:33:47,1
8001087,5000550,1000344,2020/12/10 11:48:08,3000035,4000013,2020-12-16 02:29:19,1
8001088,5000089,1000423,2020/12/13 05:23:16,3000037,4000019,2020-12-07 01:23:46,1
8001089,5000480,1000409,2021/01/23 23:10:13,3000006,4000076,2021-01-07 18:48:48,1
8001090,5000468,1000316,2021/02/17 20:10:09,3000010,4000042,2020-12-20 03:47:38,1
8001091,5000020,1000651,2021/01/13 20:45:26,3000024,4000079,,0
8001092,5000611,1000177,2020/12/13 23:35:54,3000035,4000070,2021-01-08 07:43:04,1
8001093,5000786,1000936,2021/02/08 10:20:32,3000036,4000001,2020-12-31 18:09:05,1
8001094,5000448,1000520,2020/12/03 22:33:40,3000032,4000075,2020-12-09 09:51:26,1
8001095,5000181,1000238,2020/12/03 01:27:01,3000025,4000049,2021-02-01 06:56:44,1
8001096,5000326,1000826,2021/01/07 12:31:13,3000036,4000050,2021-02-12 14:43:01,1
8001097,5000075,1000655,2020/12/16 13:32:34,3000037,4000058,2020-12-24 09:41:10,1
8001098,5000357,1000754,2021/01/19 22:20:30,3000026,4000036,2021-01-05 20:19:31,1
8001099,5000887,1000053,2021/02/09 12:58:12,3000037,4000058,2021-01-03 10:46:49,1
8001100,5000218,1000874,2020/12/02 19:15:26,3000035,4000013,2021-02-17 18:55:01,1
8001101,5000804,1000535,2020/12/14 09:40:35,3000046,4000082,2020-12-25 05:10:08,1
8001102,5000741,1000241,2020/12/18 13:49:06,3000002,4000056,2021-02-17 04:08:26,1
8001103,5000988,1000579,2021/02/14 01:14:27,3000006,4000076,2020-12-25 09:28:51,1
8001104,5000234,1000590,2020/12/31 16:17:50,3000032,4000074,2021-01-23 03:39:11,1
8001105,5000579,1000004,2020/12/24 04:27:21,3000027,4000011,2020-12-05 08:10:00,1
8001106,5000481,1000819,2021/01/13 03:24:07,3000021,4000066,2021-01-01 07:50:43,1
8001107,5000843,1000632,2021/01/10 18:10:48,3000032,4000075,2021-01-09 16:32:48,1
8001108,5000266,1000493,2020/12/21 14:10:48,3000008,4000038,2021-01-23 01:16:19,1
8001109,5000111,1000193,2021/02/18 13:41:55,3000029,4000080,2021-02-08 18:20:34,1
8001110,5000712,1000728,2020/12/30 04:15:10,3000006,4000076,2020-12-15 21:42:58,1
8001111,5000574,1000676,2020/12/04 15:45:37,3000008,4000038,2021-01-31 08:36:49,1
8001112,5000700,1000580,2021/01/14 18:39:37,3000039,4000086,2020-12-09 00:20:23,1
8001113,5000448,1000995,2020/12/10 04:33:08,3000032,4000075,2021-02-21 18:18:37,1
8001114,5000171,1000779,2021/01/03 00:07:46,3000037,4000019,2020-12-13 06:29:59,1
8001115,5000162,1000988,2021/01/20 21:34:59,3000022,4000062,2021-01-24 07:45:48,1
8001116,5000707,1000189,2021/02/20 10:22:31,3000032,4000047,2021-02-03 05:51:33,1
8001117,5000702,1000781,2021/01/11 23:35:33,3000022,4000062,2020-12-29 09:35:59,1
8001118,5000489,1000377,2020/12/27 17:39:09,3000025,4000049,2021-02-22 08:35:59,1
8001119,5000792,1000230,2020/12/29 15:38:49,3000035,4000070,2021-01-14 06:39:21,1
8001120,5000019,1000628,2021/02/16 05:23:00,3000014,4000023,,0
8001121,5000179,1000354,2021/01/02 01:01:10,3000008,4000087,2021-01-19 10:44:56,1
8001122,5000056,1000397,2021/01/21 02:22:04,3000002,4000039,2021-01-21 00:31:24,1
8001123,5000895,1000866,2020/12/07 02:19:00,3000010,4000042,2021-01-09 19:48:00,1
8001124,5000564,1000940,2021/02/16 07:52:01,3000032,4000075,2021-01-03 08:50:23,1
8001125,5000115,1000917,2020/12/18 02:29:32,3000014,4000023,2020-12-14 14:34:44,1
8001126,5000566,1000932,2021/01/12 15:00:07,3000037,4000094,2021-01-14 08:23:30,1
8001127,5000306,1000212,2021/01/17 05:57:23,3000015,4000037,2021-02-18 05:52:12,1
8001128,5000463,1000433,2021/02/03 16:29:37,3000025,4000081,2021-02-07 10:27:34,1
8001129,5000423,1000441,2021/01/29 03:00:05,3000020,4000016,2021-02-06 11:17:16,1
8001130,5000382,1000248,2020/12/02 16:10:36,3000031,4000085,2021-01-12 04:02:15,1
8001131,5000237,1000128,2021/02/14 20:10:57,3000048,4000095,2021-02-20 22:57:22,1
8001132,5000580,1000367,2021/02/13 02:38:21,3000004,4000084,2021-02-08 20:00:03,1
8001133,5000784,1000057,2021/01/27 03:27:17,3000029,4000025,2020-12-07 22:36:36,1
8001134,5000393,1000148,2021/01/20 22:22:16,3000040,4000024,2021-02-11 17:41:35,1
8001135,5000659,1000916,2021/02/06 16:55:35,3000028,4000098,2020-12-07 08:22:44,1
8001136,5000431,1000200,2021/01/29 03:31:02,3000029,4000029,2021-01-23 20:41:35,1
8001137,5000131,1000976,2020/12/09 21:26:33,3000008,4000038,2020-12-11 03:10:55,1
8001138,5000985,1000095,2021/02/13 01:36:45,3000031,4000072,2021-01-07 06:10:22,1
8001139,5000079,1000317,2021/01/19 05:09:16,3000014,4000048,2020-12-04 22:21:21,1
8001140,5000756,1000357,2020/12/14 01:01:47,3000035,4000070,2020-12-25 19:06:35,1
8001141,5000462,1000804,2021/01/15 14:29:45,3000029,4000005,2021-02-17 08:30:54,1
8001142,5000476,1000328,2021/01/25 16:47:27,3000039,4000043,2021-01-06 02:51:28,1
8001143,5000445,1000966,2020/12/15 09:21:08,3000010,4000027,2021-01-29 09:59:21,1
8001144,5000146,1000987,2021/01/05 10:46:47,3000028,4000004,2020-12-03 09:37:20,1
8001145,5000066,1000063,2021/01/08 03:43:32,3000029,4000015,2020-12-24 03:32:50,1
8001146,5000998,1000839,2020/12/27 07:12:14,3000039,4000043,2020-12-21 09:43:58,1
8001147,5000078,1000276,2020/12/29 15:30:46,3000023,4000061,2021-01-28 05:53:42,1
8001148,5000542,1000627,2020/12/13 20:50:26,3000020,4000016,2020-12-09 17:07:07,1
8001149,5000345,1000547,2021/02/07 04:53:09,3000036,4000001,2020-12-09 11:44:55,1
8001150,5000946,1000585,2021/01/12 13:14:08,3000008,4000087,2021-01-25 23:20:03,1
8001151,5000973,1000895,2020/12/23 18:10:26,3000016,4000017,2021-02-21 13:27:42,1
8001152,5000449,1000761,2021/02/15 23:05:15,3000038,4000053,2021-01-28 04:15:43,1
8001153,5000547,1000667,2021/01/03 05:43:18,3000041,4000008,2021-02-03 01:24:27,1
8001154,5000174,1000844,2020/12/16 07:38:35,3000031,4000072,2021-01-25 06:13:07,1
8001155,5000256,1000443,2020/12/28 23:32:14,3000039,4000086,2020-12-29 22:44:53,1
8001156,5000099,1000708,2021/02/11 03:22:52,3000029,4000015,2021-01-21 12:45:31,1
8001157,5000363,1000565,2020/12/06 20:28:59,3000014,4000023,2021-02-02 09:40:43,1
8001158,5000525,1000338,2021/01/20 21:47:34,3000008,4000087,2020-12-11 17:35:14,1
8001159,5000190,1000367,2021/01/09 09:39:24,3000022,4000060,2020-12-26 13:32:31,1
8001160,5000624,1000437,2021/02/17 08:38:15,3000022,4000062,2021-01-13 06:39:21,1
8001161,5000975,1000551,2020/12/31 15:41:13,3000023,4000061,2021-02-07 20:06:57,1
8001162,5000371,1000041,2021/02/11 09:22:24,3000010,4000042,2021-02-08 10:30:22,1
8001163,5000211,1000910,2020/12/31 13:14:30,3000038,4000067,2020-12-20 16:55:18,1
