trip_id,user_id_trip,bic_id_trip,start_time,end_time,start_STATION_id,end_STATION_id,trip_amount
7003174,1000106,5000491,2020/12/11 15:49:34,2020/12/11 16:07:34,4000023,4000060,1.8
7003175,1000787,5000414,2021/01/25 05:23:12,2021/01/25 05:53:12,4000071,4000083,3.0
7003176,1000314,5000140,2021/02/12 22:28:31,2021/02/12 22:44:31,4000079,4000001,1.6
7003177,1000748,5000419,2021/02/13 04:36:25,2021/02/13 04:53:25,4000005,4000038,1.7000000000000002
7003178,1000840,5000058,2021/02/03 14:31:49,2021/02/03 14:38:49,4000059,4000014,0.7000000000000001
7003179,1000643,5000251,2021/02/11 23:17:18,2021/02/11 23:28:18,4000063,4000017,1.1
7003180,1000878,5000785,2020/12/27 19:22:50,2020/12/27 19:46:50,4000085,4000096,2.4000000000000004
7003181,1000408,5000701,2020/12/11 08:42:14,2020/12/11 09:10:14,4000001,4000053,2.8000000000000003
7003182,1000243,5000173,2020/12/01 18:54:43,2020/12/01 19:14:43,4000027,4000062,2.0
7003183,1000961,5000161,2021/01/08 11:34:34,2021/01/08 11:57:34,4000003,4000094,2.3000000000000003
7003184,1000394,5000179,2021/02/19 12:11:30,2021/02/19 12:24:30,4000040,4000087,1.3
7003185,1000979,5000070,2021/01/30 04:42:21,2021/01/30 05:08:21,4000091,4000030,2.6
7003186,1000275,5000811,2021/02/06 13:04:10,2021/02/06 13:26:10,4000032,4000024,2.2
7003187,1000327,5000203,2020/12/08 01:40:37,2020/12/08 01:46:37,4000025,4000068,0.6000000000000001
7003188,1000227,5000253,2021/02/06 00:47:00,2021/02/06 00:53:00,4000039,4000045,0.6000000000000001
7003189,1000314,5000748,2021/02/14 17:32:21,2021/02/14 17:38:21,4000080,4000001,0.6000000000000001
7003190,1000271,5000921,2021/02/07 13:49:18,2021/02/07 13:59:18,4000040,4000009,1.0
7003191,1000294,5000850,2021/01/19 12:53:26,2021/01/19 13:18:26,4000066,4000004,2.5
7003192,1000762,5000902,2020/12/01 17:27:54,2020/12/01 17:40:54,4000081,4000097,1.3
7003193,1000068,5000972,2021/02/20 01:04:40,2021/02/20 01:28:40,4000026,4000059,2.4000000000000004
7003194,1000412,5000290,2021/02/14 06:03:37,2021/02/14 06:23:37,4000008,4000047,2.0
7003195,1000293,5000993,2021/01/10 13:25:36,2021/01/10 13:41:36,4000084,4000073,1.6
7003196,1000084,5000061,2021/02/09 03:20:55,2021/02/09 03:30:55,4000009,4000067,1.0
7003197,1000792,5000220,2020/12/07 02:55:31,2020/12/07 03:22:31,4000063,4000093,2.7
7003198,1000137,5000882,2021/02/17 07:07:35,2021/02/17 07:34:35,4000068,4000065,2.7
7003199,1000100,5000312,2021/02/03 06:15:24,2021/02/03 06:27:24,4000009,4000048,1.2000000000000002
7003200,1000037,5000238,2020/12/14 18:11:39,2020/12/14 18:27:39,4000024,4000099,1.6
7003201,1000140,5000784,2020/12/09 12:10:03,2020/12/09 12:38:03,4000065,4000012,2.8000000000000003
7003202,1000036,5000676,2021/01/10 04:50:54,2021/01/10 05:15:54,4000087,4000073,2.5
7003203,1000469,5000337,2021/01/01 08:40:36,2021/01/01 08:49:36,4000003,4000010,0.9
7003204,1000365,5000864,2021/02/11 14:40:15,2021/02/11 15:06:15,4000058,4000004,2.6
7003205,1000970,5000315,2020/12/04 20:21:18,2020/12/04 20:34:18,4000015,4000080,1.3
7003206,1000166,5000586,2021/01/06 19:29:47,2021/01/06 19:47:47,4000054,4000094,1.8
7003207,1000289,5000075,2020/12/30 05:49:15,2020/12/30 05:59:15,4000034,4000059,1.0
7003208,1000314,5000204,2021/01/01 06:26:40,2021/01/01 06:37:40,4000042,4000083,1.1
7003209,1000678,5000510,2020/12/19 03:32:38,2020/12/19 03:43:38,4000041,4000048,1.1
7003210,1000431,5000969,2021/01/22 07:44:31,2021/01/22 07:54:31,4000054,4000043,1.0
7003211,1000977,5000350,2020/12/08 15:05:56,2020/12/08 15:14:56,4000091,4000052,0.9
7003212,1000293,5000916,2021/02/19 05:08:56,2021/02/19 05:18:56,4000012,4000013,1.0
7003213,1000064,5000284,2021/01/19 13:54:27,2021/01/19 14:04:27,4000057,4000098,1.0
7003214,1000963,5000835,2020/12/31 02:56:24,2020/12/31 03:12:24,4000082,4000020,1.6
7003215,1000903,5000985,2021/01/01 09:21:33,2021/01/01 09:37:33,4000081,4000020,1.6
7003216,1000518,5000310,2021/01/13 04:15:15,2021/01/13 04:31:15,4000020,4000019,1.6
7003217,1000485,5000010,2020/12/15 05:47:08,2020/12/15 06:11:08,4000042,4000045,2.4000000000000004
7003218,1000405,5000545,2020/12/05 07:26:57,2020/12/05 07:49:57,4000017,4000020,2.3000000000000003
7003219,1000616,5000779,2020/12/06 23:04:52,2020/12/06 23:16:52,4000015,4000067,1.2000000000000002
7003220,1000657,5000143,2020/12/12 01:42:42,2020/12/12 01:51:42,4000048,4000050,0.9
7003221,1000913,5000499,2021/02/08 06:33:05,2021/02/08 06:49:05,4000040,4000060,1.6
7003222,1000230,5000181,2021/02/09 12:17:51,2021/02/09 12:24:51,4000091,4000018,0.7000000000000001
7003223,1000855,5000312,2021/01/18 04:53:49,2021/01/18 05:15:49,4000049,4000004,2.2
7003224,1000929,5000554,2020/12/20 23:45:45,2020/12/21 00:12:45,4000027,4000075,2.7
7003225,1000051,5000473,2021/01/29 15:48:25,2021/01/29 16:15:25,4000055,4000009,2.7
7003226,1000894,5000839,2021/01/05 19:22:09,2021/01/05 19:28:09,4000048,4000056,0.6000000000000001
7003227,1000698,5000272,2021/02/14 01:27:18,2021/02/14 01:36:18,4000080,4000023,0.9
7003228,1000472,5000825,2021/02/09 05:12:56,2021/02/09 05:31:56,4000097,4000049,1.9000000000000001
7003229,1000805,5000169,2021/01/19 22:24:39,2021/01/19 22:39:39,4000079,4000079,1.5
7003230,1000353,5000181,2021/02/09 14:43:53,2021/02/09 14:55:53,4000052,4000049,1.2000000000000002
7003231,1000194,5000189,2021/01/05 05:53:55,2021/01/05 06:20:55,4000011,4000098,2.7
7003232,1000193,5000664,2021/02/07 02:46:20,2021/02/07 03:10:20,4000038,4000064,2.4000000000000004
7003233,1000824,5000591,2020/12/30 20:13:08,2020/12/30 20:22:08,4000050,4000074,0.9
7003234,1000390,5000766,2020/12/04 03:50:20,2020/12/04 04:02:20,4000033,4000020,1.2000000000000002
7003235,1000515,5000031,2020/12/09 16:16:51,2020/12/09 16:28:51,4000033,4000091,1.2000000000000002
7003236,1000872,5000248,2020/12/31 11:09:56,2020/12/31 11:33:56,4000075,4000078,2.4000000000000004
7003237,1000091,5000969,2021/01/06 02:55:16,2021/01/06 03:17:16,4000012,4000059,2.2
7003238,1000403,5000091,2021/02/06 21:25:48,2021/02/06 21:41:48,4000084,4000013,1.6
7003239,1000808,5000025,2021/02/11 18:47:39,2021/02/11 19:00:39,4000022,4000085,1.3
7003240,1000491,5000355,2021/01/21 23:23:43,2021/01/21 23:52:43,4000046,4000066,2.9000000000000004
7003241,1000878,5000749,2020/12/04 00:52:37,2020/12/04 00:59:37,4000039,4000086,0.7000000000000001
7003242,1000312,5000920,2020/12/16 10:45:39,2020/12/16 10:57:39,4000006,4000018,1.2000000000000002
7003243,1000990,5000020,2021/02/10 16:49:43,2021/02/10 16:59:43,4000068,4000038,1.0
7003244,1000504,5000579,2020/12/24 04:21:45,2020/12/24 04:26:45,4000013,4000084,0.5
7003245,1000111,5000424,2021/02/08 06:35:48,2021/02/08 06:58:48,4000081,4000076,2.3000000000000003
7003246,1000467,5000191,2020/12/26 18:04:02,2020/12/26 18:33:02,4000070,4000015,2.9000000000000004
7003247,1000878,5000471,2021/01/11 10:10:52,2021/01/11 10:23:52,4000068,4000016,1.3
7003248,1000642,5000431,2021/02/19 14:49:31,2021/02/19 14:56:31,4000043,4000029,0.7000000000000001
7003249,1000136,5000295,2021/01/17 06:45:22,2021/01/17 06:52:22,4000074,4000095,0.7000000000000001
7003250,1000173,5000692,2020/12/22 12:57:25,2020/12/22 13:08:25,4000082,4000005,1.1
7003251,1000699,5000529,2021/01/23 10:41:07,2021/01/23 10:50:07,4000008,4000000,0.9
7003252,1000789,5000219,2020/12/06 00:25:26,2020/12/06 00:50:26,4000088,4000096,2.5
7003253,1000265,5000383,2021/01/16 18:23:43,2021/01/16 18:44:43,4000075,4000065,2.1
7003254,1000078,5000463,2021/01/01 05:51:18,2021/01/01 06:10:18,4000065,4000062,1.9000000000000001
7003255,1000859,5000259,2021/01/09 02:25:32,2021/01/09 02:53:32,4000074,4000088,2.8000000000000003
7003256,1000624,5000393,2021/01/22 20:35:31,2021/01/22 20:49:31,4000078,4000024,1.4000000000000001
7003257,1000518,5000411,2021/02/08 17:32:47,2021/02/08 17:56:47,4000020,4000031,2.4000000000000004
7003258,1000953,5000032,2020/12/15 03:33:32,2020/12/15 03:55:32,4000028,4000069,2.2
7003259,1000642,5000698,2021/02/17 10:03:22,2021/02/17 10:19:22,4000022,4000024,1.6
7003260,1000225,5000197,2021/01/03 13:01:36,2021/01/03 13:11:36,4000016,4000012,1.0
7003261,1000822,5000437,2021/01/10 22:42:59,2021/01/10 23:11:59,4000000,4000017,2.9000000000000004
7003262,1000421,5000337,2021/01/24 04:58:02,2021/01/24 05:12:02,4000071,4000061,1.4000000000000001
7003263,1000548,5000111,2021/01/06 09:28:32,2021/01/06 09:37:32,4000039,4000054,0.9
7003264,1000566,5000056,2020/12/08 00:56:05,2020/12/08 01:24:05,4000063,4000043,2.8000000000000003
7003265,1000220,5000076,2021/01/17 00:35:27,2021/01/17 01:05:27,4000019,4000058,3.0
7003266,1000128,5000880,2021/01/27 20:13:20,2021/01/27 20:26:20,4000035,4000027,1.3
7003267,1000776,5000961,2021/01/18 01:38:46,2021/01/18 02:07:46,4000051,4000034,2.9000000000000004
7003268,1000735,5000326,2020/12/20 11:53:27,2020/12/20 12:10:27,4000099,4000028,1.7000000000000002
7003269,1000437,5000355,2021/02/14 22:22:26,2021/02/14 22:47:26,4000030,4000007,2.5
7003270,1000154,5000156,2021/01/17 00:10:48,2021/01/17 00:22:48,4000090,4000039,1.2000000000000002
7003271,1000632,5000616,2020/12/21 03:54:11,2020/12/21 04:00:11,4000054,4000042,0.6000000000000001
7003272,1000345,5000412,2021/01/01 06:41:05,2021/01/01 06:51:05,4000005,4000094,1.0
7003273,1000369,5000333,2021/01/26 09:17:35,2021/01/26 09:39:35,4000038,4000031,2.2
7003274,1000810,5000339,2021/01/30 00:53:16,2021/01/30 01:15:16,4000059,4000025,2.2
7003275,1000150,5000509,2021/01/08 15:58:32,2021/01/08 16:05:32,4000072,4000059,0.7000000000000001
7003276,1000671,5000190,2020/12/06 02:44:36,2020/12/06 03:06:36,4000018,4000095,2.2
7003277,1000233,5000560,2020/12/06 06:13:53,2020/12/06 06:37:53,4000096,4000005,2.4000000000000004
7003278,1000562,5000306,2021/02/16 23:31:22,2021/02/16 23:53:22,4000005,4000037,2.2
7003279,1000177,5000448,2020/12/12 12:26:37,2020/12/12 12:43:37,4000075,4000074,1.7000000000000002
7003280,1000930,5000043,2021/02/14 19:06:04,2021/02/14 19:19:04,4000030,4000067,1.3
7003281,1000637,5000218,2020/12/02 00:44:21,2020/12/02 01:11:21,4000048,4000018,2.7
7003282,1000635,5000734,2021/01/08 16:39:30,2021/01/08 17:04:30,4000055,4000061,2.5
7003283,1000011,5000199,2021/01/03 21:35:14,2021/01/03 21:53:14,4000078,4000005,1.8
7003284,1000549,5000676,2021/02/15 16:41:58,2021/02/15 17:11:58,4000011,4000069,3.0
7003285,1000483,5000193,2021/01/14 09:28:29,2021/01/14 09:52:29,4000036,4000063,2.4000000000000004
7003286,1000301,5000953,2021/01/22 02:41:32,2021/01/22 02:53:32,4000046,4000082,1.2000000000000002
7003287,1000200,5000364,2021/02/20 15:28:17,2021/02/20 15:57:17,4000064,4000099,2.9000000000000004
7003288,1000034,5000308,2020/12/16 09:32:37,2020/12/16 10:00:37,4000094,4000038,2.8000000000000003
7003289,1000578,5000131,2020/12/21 06:13:33,2020/12/21 06:40:33,4000044,4000069,2.7
7003290,1000153,5000346,2021/02/03 18:02:22,2021/02/03 18:29:22,4000056,4000090,2.7
7003291,1000030,5000595,2021/02/17 16:36:38,2021/02/17 16:49:38,4000054,4000098,1.3
7003292,1000865,5000612,2021/01/04 08:38:03,2021/01/04 08:44:03,4000063,4000088,0.6000000000000001
7003293,1000173,5000865,2020/12/12 00:31:27,2020/12/12 00:43:27,4000040,4000096,1.2000000000000002
7003294,1000637,5000909,2020/12/27 15:20:01,2020/12/27 15:31:01,4000004,4000085,1.1
7003295,1000579,5000199,2020/12/24 17:48:06,2020/12/24 18:17:06,4000087,4000066,2.9000000000000004
7003296,1000404,5000451,2021/01/28 08:24:04,2021/01/28 08:50:04,4000083,4000071,2.6
7003297,1000387,5000952,2020/12/22 00:17:46,2020/12/22 00:47:46,4000059,4000006,3.0
7003298,1000722,5000777,2021/01/13 13:38:43,2021/01/13 14:05:43,4000029,4000011,2.7
7003299,1000479,5000165,2020/12/04 15:13:55,2020/12/04 15:30:55,4000011,4000027,1.7000000000000002
7003300,1000013,5000437,2020/12/07 12:14:38,2020/12/07 12:42:38,4000041,4000097,2.8000000000000003
7003301,1000365,5000418,2021/01/30 19:06:26,2021/01/30 19:35:26,4000068,4000048,2.9000000000000004
7003302,1000580,5000985,2021/01/17 01:59:02,2021/01/17 02:05:02,4000002,4000087,0.6000000000000001
7003303,1000573,5000067,2021/01/03 08:35:44,2021/01/03 08:52:44,4000076,4000027,1.7000000000000002
7003304,1000972,5000971,2021/01/10 21:25:12,2021/01/10 21:31:12,4000049,4000039,0.6000000000000001
7003305,1000441,5000110,2020/12/22 08:41:21,2020/12/22 09:00:21,4000069,4000046,1.9000000000000001
7003306,1000594,5000537,2020/12/26 08:39:53,2020/12/26 08:49:53,4000047,4000063,1.0
7003307,1000974,5000940,2020/12/05 02:35:17,2020/12/05 02:53:17,4000064,4000032,1.8
7003308,1000972,5000402,2020/12/15 07:24:56,2020/12/15 07:53:56,4000010,4000006,2.9000000000000004
7003309,1000206,5000316,2021/01/10 05:26:13,2021/01/10 05:45:13,4000065,4000041,1.9000000000000001
7003310,1000809,5000139,2020/12/19 04:11:43,2020/12/19 04:23:43,4000067,4000004,1.2000000000000002
7003311,1000742,5000864,2021/02/17 10:13:48,2021/02/17 10:36:48,4000063,4000081,2.3000000000000003
7003312,1000764,5000063,2020/12/29 01:40:29,2020/12/29 02:05:29,4000058,4000097,2.5
7003313,1000535,5000853,2021/02/06 13:54:37,2021/02/06 14:19:37,4000075,4000011,2.5
7003314,1000150,5000700,2020/12/25 16:08:14,2020/12/25 16:15:14,4000029,4000011,0.7000000000000001
7003315,1000724,5000816,2020/12/11 14:22:32,2020/12/11 14:39:32,4000006,4000082,1.7000000000000002
7003316,1000080,5000971,2020/12/31 15:24:08,2020/12/31 15:48:08,4000024,4000031,2.4000000000000004
7003317,1000625,5000395,2020/12/30 19:19:10,2020/12/30 19:36:10,4000028,4000012,1.7000000000000002
7003318,1000380,5000186,2020/12/23 11:52:27,2020/12/23 12:18:27,4000091,4000045,2.6
7003319,1000884,5000665,2020/12/17 07:27:35,2020/12/17 07:35:35,4000042,4000050,0.8
7003320,1000353,5000759,2021/02/18 05:28:09,2021/02/18 05:51:09,4000080,4000076,2.3000000000000003
7003321,1000018,5000953,2020/12/20 16:10:56,2020/12/20 16:19:56,4000060,4000004,0.9
7003322,1000900,5000502,2021/02/15 03:45:47,2021/02/15 04:01:47,4000050,4000030,1.6
7003323,1000796,5000810,2021/01/20 09:49:07,2021/01/20 10:01:07,4000063,4000055,1.2000000000000002
7003324,1000438,5000138,2021/01/16 03:23:47,2021/01/16 03:36:47,4000064,4000018,1.3
7003325,1000466,5000772,2021/02/13 15:05:11,2021/02/13 15:35:11,4000069,4000018,3.0
7003326,1000437,5000805,2021/02/05 11:10:38,2021/02/05 11:31:38,4000059,4000006,2.1
7003327,1000831,5000943,2021/01/28 09:59:40,2021/01/28 10:21:40,4000065,4000007,2.2
7003328,1000010,5000980,2021/01/20 20:52:20,2021/01/20 20:59:20,4000045,4000089,0.7000000000000001
7003329,1000190,5000325,2020/12/02 08:41:51,2020/12/02 08:48:51,4000041,4000007,0.7000000000000001
7003330,1000097,5000343,2020/12/24 18:43:20,2020/12/24 19:11:20,4000059,4000077,2.8000000000000003
7003331,1000467,5000857,2021/02/06 17:22:03,2021/02/06 17:52:03,4000010,4000021,3.0
7003332,1000229,5000351,2021/01/07 20:52:29,2021/01/07 21:11:29,4000005,4000039,1.9000000000000001
7003333,1000795,5000245,2021/01/22 22:31:19,2021/01/22 22:43:19,4000047,4000059,1.2000000000000002
7003334,1000059,5000552,2021/01/28 08:29:49,2021/01/28 08:51:49,4000070,4000035,2.2
7003335,1000098,5000188,2020/12/29 17:23:51,2020/12/29 17:51:51,4000051,4000028,2.8000000000000003
7003336,1000251,5000578,2020/12/20 03:37:03,2020/12/20 04:01:03,4000095,4000080,2.4000000000000004
7003337,1000615,5000805,2021/01/25 06:41:10,2021/01/25 07:02:10,4000035,4000082,2.1
7003338,1000998,5000308,2020/12/14 20:34:15,2020/12/14 20:47:15,4000041,4000088,1.3
7003339,1000447,5000560,2020/12/24 18:29:44,2020/12/24 18:59:44,4000086,4000065,3.0
7003340,1000266,5000291,2021/01/21 14:50:35,2021/01/21 15:11:35,4000022,4000070,2.1
7003341,1000019,5000275,2020/12/28 07:26:48,2020/12/28 07:43:48,4000075,4000040,1.7000000000000002
7003342,1000378,5000147,2021/02/12 12:24:59,2021/02/12 12:44:59,4000045,4000054,2.0
7003343,1000435,5000172,2020/12/09 19:37:46,2020/12/09 20:01:46,4000095,4000058,2.4000000000000004
7003344,1000152,5000121,2021/01/01 11:44:16,2021/01/01 12:06:16,4000002,4000080,2.2
7003345,1000873,5000907,2021/02/06 02:46:26,2021/02/06 03:12:26,4000010,4000059,2.6
7003346,1000220,5000844,2021/01/19 07:23:44,2021/01/19 07:52:44,4000067,4000090,2.9000000000000004
7003347,1000906,5000535,2021/02/19 10:36:25,2021/02/19 10:49:25,4000044,4000088,1.3
7003348,1000218,5000231,2021/01/02 16:28:49,2021/01/02 16:46:49,4000043,4000064,1.8
7003349,1000155,5000283,2021/01/03 05:41:04,2021/01/03 05:57:04,4000046,4000013,1.6
7003350,1000200,5000044,2020/12/12 00:25:47,2020/12/12 00:40:47,4000058,4000013,1.5
7003351,1000017,5000421,2020/12/15 21:53:28,2020/12/15 22:08:28,4000098,4000061,1.5
7003352,1000833,5000323,2020/12/14 15:32:30,2020/12/14 15:46:30,4000075,4000016,1.4000000000000001
7003353,1000919,5000511,2021/01/14 16:49:02,2021/01/14 17:10:02,4000083,4000052,2.1
7003354,1000641,5000231,2020/12/27 09:15:37,2020/12/27 09:27:37,4000049,4000074,1.2000000000000002
7003355,1000922,5000992,2021/01/25 10:25:03,2021/01/25 10:42:03,4000007,4000014,1.7000000000000002
7003356,1000350,5000002,2021/02/08 09:30:00,2021/02/08 09:54:00,4000025,4000087,2.4000000000000004
7003357,1000151,5000049,2021/01/25 19:26:27,2021/01/25 19:55:27,4000005,4000098,2.9000000000000004
7003358,1000649,5000184,2021/02/11 10:21:31,2021/02/11 10:47:31,4000060,4000008,2.6
7003359,1000293,5000022,2020/12/04 08:17:52,2020/12/04 08:26:52,4000013,4000004,0.9
7003360,1000501,5000245,2021/02/14 10:14:14,2021/02/14 10:36:14,4000075,4000011,2.2
7003361,1000315,5000643,2021/01/06 05:54:24,2021/01/06 06:09:24,4000058,4000082,1.5
7003362,1000506,5000712,2020/12/14 11:44:28,2020/12/14 12:01:28,4000024,4000090,1.7000000000000002
7003363,1000371,5000531,2021/01/27 23:20:15,2021/01/27 23:41:15,4000025,4000070,2.1
7003364,1000747,5000682,2021/02/02 16:46:11,2021/02/02 16:58:11,4000058,4000090,1.2000000000000002
7003365,1000981,5000824,2021/02/08 16:34:50,2021/02/08 17:01:50,4000015,4000048,2.7
7003366,1000656,5000360,2021/01/25 07:26:09,2021/01/25 07:41:09,4000066,4000024,1.5
7003367,1000427,5000064,2021/02/17 08:30:13,2021/02/17 08:52:13,4000096,4000008,2.2
7003368,1000520,5000973,2020/12/07 21:34:31,2020/12/07 21:59:31,4000085,4000033,2.5
7003369,1000893,5000630,2020/12/16 14:11:23,2020/12/16 14:30:23,4000089,4000004,1.9000000000000001
7003370,1000458,5000710,2021/02/15 10:56:40,2021/02/15 11:08:40,4000087,4000080,1.2000000000000002
7003371,1000326,5000422,2021/01/13 16:14:58,2021/01/13 16:26:58,4000093,4000021,1.2000000000000002
7003372,1000694,5000623,2021/02/05 03:33:04,2021/02/05 03:56:04,4000033,4000071,2.3000000000000003
7003373,1000350,5000092,2021/01/26 20:01:40,2021/01/26 20:12:40,4000015,4000001,1.1
7003374,1000519,5000915,2021/02/16 15:55:30,2021/02/16 16:01:30,4000034,4000048,0.6000000000000001
7003375,1000619,5000232,2020/12/05 01:12:51,2020/12/05 01:30:51,4000055,4000073,1.8
7003376,1000555,5000478,2020/12/01 05:57:24,2020/12/01 06:05:24,4000081,4000082,0.8
7003377,1000356,5000954,2021/01/19 15:05:25,2021/01/19 15:33:25,4000085,4000079,2.8000000000000003
7003378,1000137,5000263,2021/01/05 19:46:05,2021/01/05 19:59:05,4000085,4000031,1.3
7003379,1000641,5000889,2021/01/01 09:32:09,2021/01/01 09:59:09,4000024,4000018,2.7
7003380,1000177,5000577,2020/12/15 05:56:38,2020/12/15 06:09:38,4000021,4000039,1.3
7003381,1000012,5000410,2020/12/23 00:23:26,2020/12/23 00:38:26,4000097,4000001,1.5
7003382,1000948,5000816,2020/12/16 13:48:03,2020/12/16 14:00:03,4000005,4000013,1.2000000000000002
7003383,1000821,5000479,2020/12/08 07:48:00,2020/12/08 07:55:00,4000096,4000051,0.7000000000000001
7003384,1000886,5000857,2021/01/21 11:10:26,2021/01/21 11:36:26,4000026,4000041,2.6
7003385,1000679,5000249,2020/12/28 08:47:18,2020/12/28 09:17:18,4000014,4000086,3.0
7003386,1000125,5000460,2020/12/22 04:40:15,2020/12/22 05:08:15,4000059,4000019,2.8000000000000003
7003387,1000341,5000436,2021/02/18 23:33:09,2021/02/18 23:56:09,4000056,4000036,2.3000000000000003
7003388,1000735,5000414,2020/12/24 00:57:42,2020/12/24 01:13:42,4000036,4000084,1.6
7003389,1000350,5000683,2021/01/28 19:30:18,2021/01/28 19:45:18,4000094,4000072,1.5
7003390,1000575,5000885,2021/01/02 06:35:36,2021/01/02 07:02:36,4000084,4000029,2.7
7003391,1000977,5000300,2020/12/04 12:00:01,2020/12/04 12:27:01,4000030,4000063,2.7
7003392,1000715,5000776,2020/12/21 05:18:45,2020/12/21 05:37:45,4000021,4000035,1.9000000000000001
7003393,1000456,5000501,2021/01/27 14:39:28,2021/01/27 14:50:28,4000018,4000003,1.1
7003394,1000384,5000551,2021/02/01 15:29:06,2021/02/01 15:36:06,4000037,4000010,0.7000000000000001
7003395,1000565,5000786,2021/01/03 00:27:29,2021/01/03 00:33:29,4000037,4000093,0.6000000000000001
7003396,1000167,5000365,2020/12/17 10:24:07,2020/12/17 10:53:07,4000021,4000060,2.9000000000000004
7003397,1000444,5000435,2021/01/22 20:32:23,2021/01/22 20:55:23,4000029,4000054,2.3000000000000003
7003398,1000954,5000480,2020/12/19 04:12:13,2020/12/19 04:36:13,4000040,4000035,2.4000000000000004
7003399,1000288,5000789,2021/01/25 17:43:33,2021/01/25 18:04:33,4000044,4000013,2.1
7003400,1000850,5000881,2021/02/18 01:45:51,2021/02/18 01:56:51,4000082,4000006,1.1
7003401,1000974,5000091,2021/01/18 07:48:20,2021/01/18 08:07:20,4000081,4000077,1.9000000000000001
7003402,1000164,5000780,2021/02/18 12:50:18,2021/02/18 13:13:18,4000050,4000038,2.3000000000000003
7003403,1000421,5000875,2020/12/26 06:51:45,2020/12/26 07:12:45,4000080,4000045,2.1
7003404,1000185,5000093,2021/02/07 10:11:34,2021/02/07 10:39:34,4000094,4000077,2.8000000000000003
7003405,1000633,5000297,2021/01/15 03:20:20,2021/01/15 03:26:20,4000061,4000062,0.6000000000000001
7003406,1000879,5000567,2021/01/19 11:05:15,2021/01/19 11:16:15,4000074,4000054,1.1
7003407,1000873,5000584,2020/12/22 13:22:45,2020/12/22 13:44:45,4000069,4000023,2.2
7003408,1000812,5000074,2021/01/12 06:57:54,2021/01/12 07:10:54,4000090,4000045,1.3
7003409,1000665,5000644,2021/01/10 12:43:38,2021/01/10 13:13:38,4000038,4000022,3.0
7003410,1000808,5000521,2021/02/20 17:42:28,2021/02/20 17:55:28,4000024,4000050,1.3
7003411,1000082,5000068,2021/01/25 10:16:00,2021/01/25 10:43:00,4000080,4000072,2.7
7003412,1000312,5000297,2021/02/06 18:24:37,2021/02/06 18:29:37,4000040,4000041,0.5
7003413,1000682,5000364,2021/01/02 15:55:43,2021/01/02 16:18:43,4000035,4000024,2.3000000000000003
7003414,1000053,5000809,2021/02/14 09:50:05,2021/02/14 09:55:05,4000068,4000063,0.5
7003415,1000155,5000071,2021/02/02 10:13:50,2021/02/02 10:23:50,4000089,4000088,1.0
7003416,1000456,5000283,2020/12/15 15:55:11,2020/12/15 16:00:11,4000001,4000099,0.5
7003417,1000693,5000593,2021/01/27 00:33:07,2021/01/27 00:53:07,4000019,4000074,2.0
7003418,1000629,5000740,2021/02/15 07:42:36,2021/02/15 07:48:36,4000037,4000096,0.6000000000000001
7003419,1000648,5000912,2021/02/15 15:27:23,2021/02/15 15:50:23,4000017,4000029,2.3000000000000003
7003420,1000402,5000509,2021/02/15 09:04:41,2021/02/15 09:25:41,4000012,4000028,2.1
7003421,1000471,5000818,2021/02/11 14:40:54,2021/02/11 15:04:54,4000068,4000057,2.4000000000000004
7003422,1000992,5000498,2021/01/13 03:48:01,2021/01/13 04:02:01,4000018,4000017,1.4000000000000001
7003423,1000204,5000002,2021/02/11 10:10:04,2021/02/11 10:23:04,4000077,4000039,1.3
7003424,1000576,5000850,2020/12/25 08:04:00,2020/12/25 08:20:00,4000066,4000052,1.6
7003425,1000764,5000524,2020/12/13 12:59:47,2020/12/13 13:04:47,4000034,4000049,0.5
7003426,1000655,5000300,2021/01/06 08:07:28,2021/01/06 08:17:28,4000040,4000056,1.0
7003427,1000972,5000726,2021/02/06 00:19:24,2021/02/06 00:49:24,4000079,4000050,3.0
7003428,1000069,5000892,2021/01/14 06:51:47,2021/01/14 07:16:47,4000099,4000099,2.5
7003429,1000701,5000477,2020/12/12 02:35:26,2020/12/12 02:56:26,4000067,4000036,2.1
7003430,1000643,5000724,2021/02/13 01:02:34,2021/02/13 01:30:34,4000090,4000095,2.8000000000000003
7003431,1000175,5000572,2021/02/20 00:30:19,2021/02/20 00:36:19,4000087,4000044,0.6000000000000001
7003432,1000204,5000220,2020/12/10 11:46:41,2020/12/10 12:00:41,4000091,4000043,1.4000000000000001
7003433,1000704,5000201,2021/02/19 12:49:25,2021/02/19 13:19:25,4000062,4000005,3.0
7003434,1000502,5000715,2021/01/28 10:07:14,2021/01/28 10:19:14,4000012,4000042,1.2000000000000002
7003435,1000622,5000210,2020/12/24 09:11:27,2020/12/24 09:29:27,4000065,4000080,1.8
7003436,1000253,5000226,2020/12/05 11:01:54,2020/12/05 11:09:54,4000051,4000010,0.8
7003437,1000172,5000754,2020/12/07 17:44:29,2020/12/07 18:07:29,4000013,4000033,2.3000000000000003
7003438,1000119,5000310,2020/12/16 11:25:51,2020/12/16 11:46:51,4000069,4000042,2.1
7003439,1000542,5000940,2021/02/04 15:06:45,2021/02/04 15:22:45,4000066,4000075,1.6
7003440,1000929,5000298,2020/12/15 13:31:32,2020/12/15 13:58:32,4000058,4000090,2.7
